,smiles,MP
1439,CCCCC(CC)C[N+](C)(C)CC(CC)CCCC.[Cl-],84.0
1440,CCCCC(CC)C[N+](C)(C)CC(CC)CCCC.[Br-],90.0
1441,CCCCC(CC)C[N+](C)(C)CC(CC)CCCC.[I-],73.0
1442,CCCCC(CC)C[N+](C)(C)CC(CC)CCCC.O=[N+]([O-])[O-],80.0
1443,C[N+](C)(C)CC(=O)O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,54.0
1444,C[n+]1ccn(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1.F[P-](F)(F)(F)(F)F,66.0
1445,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-18.0
1446,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,54.0
1447,CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.0
1448,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,24.0
1449,CCCCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,35.0
1450,C[N+]1(CCO)CCCC1.[Cl-],33.0
1451,C[N+]1(CCCO)CCCC1.[Cl-],41.0
1452,C[N+]1(CCO)CCCCC1.[Cl-],40.0
1453,COCC[N+]1(C)CCCCC1.[Cl-],58.0
1454,CC[N+]1(CCO)CCCCC1.[Cl-],88.0
1455,C[N+]1(CCO)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-25.0
1456,C[N+]1(CCCO)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,12.0
1457,C[N+]1(CCO)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-23.0
1458,CCCCCCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.[c-]1c[nH]nn1,24.0
1459,CCCC[P+](CCCC)(CCCC)COC.[c-]1c[nH]nn1,7.0
1460,CCCC[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1,44.0
1461,CCCCCCC[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1,16.0
1462,CCCCCCCC[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1,5.0
1463,CCCCCCCCC[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1,16.0
1464,CCCCCCCCCC[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1,11.0
1465,CCCCCC[N+](CC)(CC)CC.[c-]1c[nH]nn1,60.0
1466,CC[P+](CC)(CC)COCCOC.[c-]1c[nH]nn1,29.0
1467,CC[P+](CC)(CC)C1CCCC1.O=[N+]([O-])c1cn[n-]c1,51.0
1468,C=CCC[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1,39.0
1469,C=CCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,49.0
1470,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])c1cn[n-]c1,33.0
1471,CCCCCC[n+]1ccn(C)c1.[c-]1nc[nH]n1,34.0
1472,Cc1n(C)cc[n+]1C1CCCC1.O=[N+]([O-])c1cn[n-]c1,92.0
1473,COCCOC[n+]1ccn(C)c1C.[c-]1c[nH]nn1,58.0
1474,CC[N+]1=C2CCCCCN2CCC1.[Br-],105.0
1475,CCCC[N+]1=C2CCCCCN2CCC1.[Br-],82.0
1476,CCCCCC[N+]1=C2CCCCCN2CCC1.[Cl-],44.0
1477,CCCCCCCC[N+]1=C2CCCCCN2CCC1.[Cl-],30.0
1478,CC[N+]1=C2CCCCCN2CCC1.N#C[S-],40.0
1479,CCCC[N+]1=C2CCCCCN2CCC1.N#C[S-],50.0
1480,CCCCCCCCCCCCCC[N+]1=C2CCCCCN2CCC1.N#C[S-],48.0
1481,CCCC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,179.0
1482,CCCCCC[N+](CC)(CC)CC.F[B-](F)(F)F,88.0
1483,CCCCCC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,162.0
1484,CCCCCCCC[N+](CC)(CC)CC.F[B-](F)(F)F,101.0
1485,CCCCCCCC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,88.0
1486,C[n+]1ccc(-c2ccncc2)cc1.[I-],240.0
1487,C[n+]1ccc(-c2ccncc2)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,70.0
1488,CCCCCC[n+]1ccc(-c2ccncc2)cc1.[I-],190.0
1489,CCCCCCCCCC[n+]1ccc(-c2ccncc2)cc1.[I-],124.0
1490,CCC(=O)C[n+]1ccccc1.[Br-],180.0
1491,CC(C)C(=O)C[n+]1ccccc1.[Br-],149.0
1492,CC(C)COC(=O)C[n+]1ccccc1.[Br-],87.0
1493,CCCCCCCCCCCC(=O)OCC[n+]1ccccc1.[Br-],81.0
1494,CCCCCCCCCCCCCCCC(=O)OCC[n+]1ccccc1.[Br-],80.0
1495,CCCCCCCCCCCCCCCCCCCC(=O)OCC[n+]1ccccc1.[Br-],81.0
1496,CC(O)c1c(O)c(O)cc[n+]1C.[Br-],142.0
1497,CN(C)C(=O)c1ccc[n+](Cc2ccccc2)c1.[Br-],159.0
1498,N#CCCC[n+]1ccccc1.[Br-],83.0
1499,Cc1ccc[n+](CC#N)c1.[Br-],183.0
1500,Cc1cccc[n+]1CC#N.[Br-],194.0
1501,Cc1ccc(C)[n+](CC#N)c1.[Br-],160.0
1502,Cc1cc[n+](CCCC#N)cc1.[Br-],124.0
1503,Cc1cccc[n+]1CCCC#N.[Br-],139.0
1504,Cc1ccc(C)[n+](CCCC#N)c1.[Br-],142.0
1505,CCc1cc[n+](CC#N)cc1.[Br-],120.0
1506,CCc1cccc[n+]1CC#N.[Br-],173.0
1507,CCc1cc[n+](CCCC#N)cc1.[Br-],152.0
1508,COC(=O)c1ccc[n+](CCCC#N)c1.[Br-],182.0
1509,N#CC[N+]1(CC#N)CCCC1.[Br-],142.0
1510,N#CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,44.0
1511,Cc1cccc[n+]1CC#N.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,51.0
1512,CCc1cc[n+](CC#N)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,48.0
1513,N#CC[N+]1(CC#N)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,58.0
1514,N#CC[N+]1(CC#N)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,62.0
1515,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,91.0
1516,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],31.0
1517,CCC[n+]1ccn(C)c1.CS(=O)(=O)[O-],40.0
1518,CCCC[n+]1ccn(C)c1.CS(=O)(=O)[O-],74.0
1519,CCCCC[n+]1ccn(C)c1.CS(=O)(=O)[O-],77.0
1520,CCCCCCCC[n+]1ccn(C)c1.CS(=O)(=O)[O-],38.0
1521,CCCCCCCCCC[n+]1ccn(C)c1.CS(=O)(=O)[O-],57.0
1522,CCC[n+]1ccn(C)c1.CCS(=O)(=O)[O-],19.0
1523,CCCC[n+]1ccn(C)c1.CCS(=O)(=O)[O-],57.0
1524,CCCCC[n+]1ccn(C)c1.CCS(=O)(=O)[O-],54.0
1525,CCCCCC[n+]1ccn(C)c1.CCS(=O)(=O)[O-],66.0
1526,CCCS(=O)(=O)[O-].CCC[n+]1ccn(C)c1,32.0
1527,CCCC[n+]1ccn(C)c1.CCCS(=O)(=O)[O-],53.0
1528,CCCCS(=O)(=O)[O-].CCC[n+]1ccn(C)c1,47.0
1529,CCCCCCS(=O)(=O)[O-].CC[n+]1ccn(C)c1,19.0
1530,O=C([O-])C(=O)O.c1ccn2cc[nH+]c2c1,130.0
1531,O=C([O-])c1ccccc1C(=O)O.c1ccn2cc[nH+]c2c1,88.0
1532,ClCC[NH+]1CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,23.0
1533,ClCC[NH+]1CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,34.0
1534,ClCC[NH+]1CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,29.0
1535,CC[NH+](CC)CCCl.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-8.5
1536,C[NH+](C)CCCl.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,24.0
1537,C[NH+](C)CCCCl.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,32.0
1538,CCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,77.0
1539,CCCC[n+]1ccc(C#N)cc1.N#C[C-](C#N)C#N,89.0
1540,Cn1cc[n+](CC(CBr)N=[N+]=[N-])c1.[Br-],10.0
1541,Cn1cc[n+](CC(Br)CN=[N+]=[N-])c1.[Br-],17.0
1542,Cn1cc[n+](CC(CBr)N=[N+]=[N-])c1.N#C[N-]C#N,-2.0
1543,Cn1cc[n+](CC(Br)CN=[N+]=[N-])c1.N#C[N-]C#N,6.0
1544,CCCC[n+]1csc2ccccc21.F[P-](F)(F)(F)(F)F,122.0
1545,CCCCC[n+]1csc2ccccc21.F[P-](F)(F)(F)(F)F,139.0
1546,CCCCCC[n+]1csc2ccccc21.F[P-](F)(F)(F)(F)F,86.0
1547,CCCCCCC[n+]1csc2ccccc21.F[P-](F)(F)(F)(F)F,86.0
1548,CCCCCCCC[n+]1csc2ccccc21.F[P-](F)(F)(F)(F)F,61.0
1549,C[N+]1(CCCO)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,14.0
1550,O=[N+]([O-])[N-][N+](=O)[O-].[NH4+],93.0
1551,CC(C)CCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.0
1552,CC(C)CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0
1553,CC(C)CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,11.0
1554,CC[n+]1cnn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,50.0
1555,CCC[n+]1cnn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,32.0
1556,CCCCCCCC[n+]1cnn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,17.0
1557,CCCC[n+]1cnn(C)c1.F[P-](F)(F)(F)(F)F,55.0
1558,CC[S+](CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-18.0
1559,CCC[S+](CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-6.0
1560,CCCC[P+](CC)(CC)CC.FC(F)(F)c1cc[n-]n1,11.0
1561,CCCC[P+](CC)(CC)CC.Cc1cc(C(F)(F)F)[n-]n1,21.0
1562,CCCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-8.0
1563,CC[N+](C)(CC)CCCC(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,36.0
1564,CCCC[P+](CCCC)(CCCC)CCCC.c1ccc2[n-]cnc2c1,71.0
1565,Brc1ccc2[n-]cnc2c1.CCCC[P+](CCCC)(CCCC)CCCC,69.0
1566,CC[P+](CC)(CC)CC.c1ccc2[n-]cnc2c1,166.0
1567,C[n+]1cccc2ccc3cccnc3c21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,69.0
1568,C1CC[NH2+]C1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,148.0
1569,C1CC[NH2+]C1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,110.0
1570,C1CC[NH2+]C1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,120.0
1571,Cc1n(Cn2cccn2)cc[n+]1CCC(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,85.0
1572,Cc1n(Cn2cccn2)cc[n+]1CCCC(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,75.0
1573,Cc1n(Cn2cccn2)cc[n+]1CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,112.0
1574,Cc1n(Cn2cccn2)cc[n+]1CCCC(F)(F)F.F[P-](F)(F)(F)(F)F,114.0
1575,Cc1cc(C)n(Cn2cc[n+](C)c2C)n1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,80.0
1576,Cc1cc(C)n(Cn2cc[n+](C)c2C)n1.F[P-](F)(F)(F)(F)F,163.0
1577,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,7.0
1578,CCCCn1cc(C[n+]2ccn(C)c2C)nn1.F[P-](F)(F)(F)(F)F,74.0
1579,Cc1n(C)cc[n+]1Cc1cn(Cc2ccccc2)nn1.F[P-](F)(F)(F)(F)F,114.0
1580,Cn1cc[n+](Cc2cn(Cc3ccccc3)nn2)c1.F[P-](F)(F)(F)(F)F,85.0
1581,CCCCn1cc[n+](Cc2cn(Cc3ccccc3)nn2)c1.F[P-](F)(F)(F)(F)F,87.0
1582,CCCCn1cc[n+](Cc2cn(-c3ccccc3)nn2)c1.F[P-](F)(F)(F)(F)F,113.0
1583,C[n+]1ccn(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,38.0
1584,CC[NH+](CC)CC.Cc1ccc(S(=O)(=O)[O-])cc1,68.0
1585,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,134.0
1586,C[N+](C)(C)CCN=[N+]=[N-].[N-]=[N+]=[N-],92.0
1587,N#C[N-][N+](=O)[O-].[N-]=[N+]=NCC[NH2+]CCN=[N+]=[N-],58.0
1588,CC[NH+](CC)CC.[N-]=[N+]=[N-],80.0
1589,CC(C)[NH+](C)C.[N-]=[N+]=[N-],75.0
1590,C#CCn1cc[n+](C)c1.N#C[N-]C#N,17.0
1591,CC#CC[n+]1ccn(C)c1.N#C[N-]C#N,49.0
1592,CCC#CC[n+]1ccn(C)c1.N#C[N-]C#N,59.0
1593,CC[n+]1cn(C)c2ccccc21.FC(F)(F)c1cc([B-](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,109.0
1594,CC[n+]1cn(C)c2ccccc21.FC(F)(F)C(O[Al-](OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,215.0
1595,CC[N+]1=C(C)N(C)CC1.FC(F)(F)c1cc([B-](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,136.0
1596,CC[N+]1=C2CCCN2CCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,24.0
1597,CCC[N+]1=C2CCCN2CCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,16.0
1598,CCCC[N+]1=C2CCCN2CCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,24.0
1599,COCCOCC[N+](C)(C)CCOCCOC.[Cl-],38.0
1600,CC[N+](CCOCCOC)(CCOCCOC)CCOCCOC.[Br-],44.0
1601,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.c1ccc([S+](c2ccccc2)c2ccccc2)cc1,92.0
1602,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.c1ccc(Oc2ccccc2[S+](c2ccccc2)c2ccccc2)cc1,63.0
1603,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)(c1ccccc1)c1ccccc1[S+](c1ccccc1)c1ccccc1,105.0
1604,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F.O=S(=O)(c1ccccc1)c1ccccc1[S+](c1ccccc1)c1ccccc1,132.0
1605,CC[N+](CC)(CC)CC.Fc1c(F)c(F)c([B-](F)(F)F)c(F)c1F,55.0
1606,CC[n+]1ccn(C)c1.Fc1c(F)c(F)c([B-](F)(F)F)c(F)c1F,40.0
1607,CCCC[n+]1ccn(C)c1.Fc1c(F)c(F)c([B-](F)(F)F)c(F)c1F,35.0
1608,CCCCCCCC[n+]1ccn(C)c1.Fc1c(F)c(F)c([B-](F)(F)F)c(F)c1F,10.0
1609,CCCC[n+]1ccn(C)c1C.Fc1c(F)c(F)c([B-](F)(F)F)c(F)c1F,35.0
1610,CCCC[n+]1ccn(C)c1.COc1c(F)c(F)c([B-](F)(F)F)c(F)c1F,9.0
1611,CCCC[n+]1ccn(C)c1.CCCOc1c(F)c(F)c([B-](F)(F)F)c(F)c1F,-3.0
1612,CC(C)(C)Oc1c(F)c(F)c([B-](F)(F)F)c(F)c1F.CCCC[n+]1ccn(C)c1,33.0
1613,CCCC[n+]1ccn(C)c1.Fc1c(F)c([B-](F)(F)F)c(F)c(F)c1OCc1ccccc1,22.0
1614,CCCC[n+]1ccn(C)c1.Fc1c(F)c([B-](F)(F)F)c(F)c(F)c1Oc1ccccc1,78.0
1615,CC1(C)C2CCC1(C)C(Oc1c(F)c(F)c([B-](F)(F)F)c(F)c1F)C2.CCCC[n+]1ccn(C)c1,70.0
1616,C1CCC2=NCCC[NH+]2CC1.CC1=CC(=O)[N-]S(=O)(=O)O1,101.0
1617,CCN(CC)C(=O)[O-].CN(C)C(=[NH2+])N(C)C,64.0
1618,CC(C)N(C(=O)[O-])C(C)C.CN(C)C(=[NH2+])N(C)C,39.0
1619,CC1=CC(=O)[N-]S(=O)(=O)O1.CN(C)C(=[NH2+])N(C)C,72.0
1620,CCCCN(C)C(=O)[O-].CN(C)C(=[NH2+])N(C)C,54.0
1621,CCCCCCCCCCCCCCCC[N+](C)(C)C.Cc1cc(Cl)ccc1OCC(=O)[O-],57.0
1622,CCCCCCCCCCCCCCCC[N+](C)(C)C.O=C([O-])COc1ccc(Cl)cc1Cl,74.0
1623,CCCCCCCCCCCCCCCC[N+](C)(C)C.COc1c(Cl)ccc(Cl)c1C(=O)[O-],101.0
1624,CCCCCCCCCCCCCCCCCC[N+](C)(C)C.Cc1cc(Cl)ccc1OCC(=O)[O-],68.0
1625,CCCCCCCCCCCCCCCCCC[N+](C)(C)C.O=C([O-])COc1ccc(Cl)cc1Cl,55.0
1626,CCCCCCCCCCCCCCCCCC[N+](C)(C)C.COc1c(Cl)ccc(Cl)c1C(=O)[O-],76.0
1627,CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)C.Cc1cc(Cl)ccc1OCC(=O)[O-],63.0
1628,CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)C.O=C([O-])COc1ccc(Cl)cc1Cl,61.0
1629,CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)C.COc1c(Cl)ccc(Cl)c1C(=O)[O-],72.0
1630,C=Cn1cc[n+](CC)c1.O=S(=O)(F)[N-]S(=O)(=O)F,-23.0
1631,C=CCn1cc[n+](C)c1.O=S(=O)(F)[N-]S(=O)(=O)F,-3.0
1632,C=Cn1cc[n+](CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,4.0
1633,NC(N)=[NH2+].O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,186.0
1634,CCCCCCCCC[n+]1cccnc1.F[B-](F)(F)F,48.0
1635,CC[n+]1cccnc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,47.0
1636,CCCC[P+](CCCC)(CCCC)CCCC.COc1cc(C=CC(=O)[O-])ccc1O,115.0
1637,CCCC[N+](CCCC)(CCCC)CCCC.COc1cc(C=CC(=O)[O-])ccc1O,119.0
1638,CCCC[P+](CCCC)(CCCC)CCCC.O=C([O-])C=Cc1ccc(O)cc1,145.0
1639,CCCC[N+](CCCC)(CCCC)CCCC.O=C([O-])C=Cc1ccc(O)cc1,150.0
1640,Br[Al-](Br)(Br)Br.CCC[N+](C)(C)CC,17.0
1641,Br[Al-](Br)(Br)Br.CCCC[N+](C)(C)CCC,65.0
1642,Br[Al-](Br)(Br)Br.CCCC[N+](C)(CC)CC,91.0
1643,Br[Al-](Br)(Br)Br.CCCCC[N+](CC)(CC)CC,47.0
1644,Br[Al-](Br)(Br)Br.CCCCC[P+](CC)(CC)CC,35.0
1645,CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,9.0
1646,C[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,133.0
1647,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,33.0
1648,CCCC[n+]1ccccc1C.F[B-](F)(F)F,28.0
1649,CCCCCCCCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,10.0
1650,CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,30.0
1651,O=[N+]([O-])[O-].c1ccc2c(c1)CCC[NH2+]2,123.0
1652,CCCCCCC[N+](CCCCCC)(CCCCCC)CCCCCCC.[I-],100.0
1653,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[O-][Cl+3]([O-])([O-])[O-],110.0
1654,CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC.[I-],123.0
1655,CCCCC[N+](CCCCC)(CCCCC)CCCCC.N#C[S-],50.0
1656,CCCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.O=[N+]([O-])[O-],72.0
1657,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],122.0
1658,CCCC[N+](CCCC)(CCCC)CCCC.O=[N+]([O-])[O-],119.0
1659,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-],103.0
1660,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],41.0
1661,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.F[B-](F)(F)F,94.0
1662,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.O=[N+]([O-])[O-],72.0
1663,CCCCCCC[N+](CCCCCC)(CCCCCC)CCCCCCC.[O-][Cl+3]([O-])([O-])[O-],105.0
1664,CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC.[O-][Cl+3]([O-])([O-])[O-],126.0
1665,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[Br-],104.0
1666,CCCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[I-],98.0
1667,CCCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[Br-],108.0
1668,CCCCCCC[N+](CCCCCCC)(CCCCCCC)CCCCCCC.[Br-],96.0
1669,CCCC[N+](CCC(C)C)(CCC(C)C)CCC(C)C.[Br-],122.0
1670,CCCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[O-][Cl+3]([O-])([O-])[O-],103.0
1671,C[NH+](C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,84.0
1672,CCCC[P+](CCCC)(CCCC)CCCC.CS(=O)(=O)[O-],62.0
1673,CCCCCC[n+]1cccc(C)c1.Cc1ccc(S(=O)(=O)[O-])cc1,56.0
1674,CC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,60.0
1675,CC[n+]1ccn(C)c1.Cc1ccc(S(=O)(=O)[O-])cc1,50.0
1676,CCCCCCCCCC(=O)OCC[N+](C)(C)COCCCCC.O=C([O-])C(F)(F)F,7.0
1677,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.O=[N+]([O-])[O-],32.0
1678,CCn1cc[n+](CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-11.0
1679,CCCC[n+]1ccc(C)cc1.Cc1ccc(S(=O)(=O)[O-])cc1,52.0
1680,CCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,18.0
1681,Cc1cc(C)[nH+]c(C)c1.Cc1ccc(S(=O)(=O)[O-])cc1,131.0
1682,CCCC[n+]1cccc(C)c1.Cc1ccc(S(=O)(=O)[O-])cc1,51.0
1683,Cc1cc[n+](C)cc1.Cc1ccc(S(=O)(=O)[O-])cc1,152.0
1684,CCCCCC[n+]1cccc2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,44.0
1685,CC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,85.0
1686,CCCC[N+]1(C)CCCCC1.N#C[S-],31.0
1687,CCCCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,65.0
1688,CCCC[N+]1(C)CCCC1.N#C[S-],22.0
1689,Nc1[nH]nn[n+]1N.[O-][Cl+3]([O-])([O-])[O-],128.0
1690,C[NH+]1C=CN(CCc2ccccc2)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,37.0
1691,C[NH+]1C=CN(CCCc2ccccc2)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,48.0
1692,C[NH+]1C=CN(CCc2ccccc2)C1.F[P-](F)(F)(F)(F)F,103.0
1693,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],-4.0
1694,Cn1nn[n+](N)c1N.O=[N+]([O-])[O-],121.0
1695,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,4.0
1696,CCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,25.0
1697,CN(C)C(=[NH2+])N(C)C.O=C([O-])C(F)(F)F,42.0
1698,CN(C)C(=[NH2+])N(C)C.O=S(=O)([O-])C(F)(F)F,41.0
1699,CCCC[N+]1(CC)CCCC1.CCOS(=O)(=O)[O-],53.0
1700,CCOS(=O)(=O)[O-].CC[N+]1(C)CCCC1,25.0
1701,C[NH+](C)C.O=S(=O)([O-])O,129.0
