,cation,anion,MP,smiles
249,CCCCCCCC[n+]1cc(C)cc(C)c1,[O-]S(=O)(=O)C(F)(F)F,349.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
250,CCOC1=[N+](C)CCC1,[O-]S(=O)(=O)C(F)(F)F,315.3,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
251,CC[N+]1=C(CCC1)OC,[O-]S(=O)(=O)C(F)(F)F,287.9,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
252,CCOC1=[N+](CC)CCC1,[O-]S(=O)(=O)C(F)(F)F,307.3,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
253,CCOC1=[N+](C)CCCCC1,[O-]S(=O)(=O)C(F)(F)F,313.3,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
254,CC[NH3+],[O-]S(=O)(=O)C(F)(F)F,445.3,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
255,CC[NH+](CC)CC,[O-]S(=O)(=O)C(F)(F)F,299.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
256,CC[NH+](C)CC,[O-]S(=O)(=O)C(F)(F)F,254.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
257,[NH3+]CCO,[O-]S(=O)(=O)C(F)(F)F,348.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
258,CC(C)(C)[NH3+],[O-]S(=O)(=O)C(F)(F)F,284.8,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
259,COC=[N+](C)C,[O-]S(=O)(=O)C(F)(F)F,296.4,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
260,CCOC=[N+](C)C,[O-]S(=O)(=O)C(F)(F)F,278.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
261,CCOC(C)=[N+](C)C,[O-]S(=O)(=O)C(F)(F)F,350.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
262,CCOC(C)=[N+](CC)CC,[O-]S(=O)(=O)C(F)(F)F,321.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
263,CCCC[N@+]1(C)CCC[C@@H](C)C1,[O-]S(=O)(=O)C(F)(F)F,357.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
264,CCCCCC[N@+]1(C)CCC[C@@H](C)C1,[O-]S(=O)(=O)C(F)(F)F,355.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
265,CCCC[N+]1(C)CCCCCC1,[O-]S(=O)(=O)C(F)(F)F,328.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
266,CCCCCC[N+]1(C)CCCCCC1,[O-]S(=O)(=O)C(F)(F)F,371.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
267,COCC[N+]1(C)CCCCCC1,[O-]S(=O)(=O)C(F)(F)F,289.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
268,COCCOCC[N+]1(C)CCCCCC1,[O-]S(=O)(=O)C(F)(F)F,305.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[O-]S(=O)(=O)C(F)(F)F
269,Cn1cc[nH+]c1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,301.85,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
270,CCn1cc[nH+]c1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,278.85,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
271,Cc1[nH]cc[n+]1C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,311.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
272,Cn1cc[n+](C)c1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,295.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
273,CCn1cc[n+](C)c1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,256.266666666667,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
274,CCn1cc[n+](C)c1C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,296.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
275,CCn1cc[n+](CC)c1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,286.55,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
276,CCn1cc[n+](CC)c1C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,276.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
277,CCn1c[n+](C)cc1C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,252.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
278,CCn1c[n+](CC)cc1C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,251.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
279,CC(C)[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,282.1,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
280,CCCn1cc[n+](CCC)c1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,283.9,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
281,CCC[n+]1ccn(C)c1C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,288.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
282,CCCCn1cc[n+](C)c1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,269.82,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
283,CCCC[n+]1ccn(CC)c1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,265.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
284,CCCCn1cc[n+](C)c1C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,260.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
285,CCCCCn1cc[n+](C)c1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,264.85,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
286,CC(C)CCn1cc[n+](C)c1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,273.1,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
287,CCCCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,264.62,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
288,CC(C)CCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,276.3,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
289,CCCCCC[n+]1ccn(C)c1C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,268.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
290,CCCCCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,272.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
291,CC(C)CCCC[n+]1ccn(C)c1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,284.3,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
292,CCCCCCCCn1cc[n+](C)c1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,187.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
293,CCCCCCCCCCn1cc[n+](C)c1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,292.4,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
294,COCC[n+]1ccn(C)c1C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,242.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
295,CCc1n(CC)cc[n+]1CCOC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,278.5,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
296,CCCn1cc[n+](CCOC)c1C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,293.4,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
297,CCCn1cc[n+](CCOC)c1CC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,288.8,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
298,CCCCn1cc[n+](CCOC)c1CC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,286.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
299,CCCCCn1cc[n+](CCOC)c1C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,289.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
300,CCCCCn1cc[n+](CCOC)c1CC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,278.4,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
301,COCCn1cc[n+](CCOC)c1C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,331.3,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
302,CCc1n(CCOC)cc[n+]1CCOC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,281.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
303,CCOCC[n+]1ccn(CCOC)c1C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,274.5,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
304,CCOCc1n(C)cc[n+]1C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,280.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
305,CCCOCc1n(C)cc[n+]1C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,278.3,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
306,COC[n+]1ccn(C)c1C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,295.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
307,CCc1n(C)cc[n+]1COC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,287.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
308,CCc1n(CC)cc[n+]1COC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,292.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
309,CCCn1cc[n+](COC)c1C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,294.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
310,CCn1cc[n+](C)c1SC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,260.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
311,CCn1cc[n+](C)c1SC(C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,284.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
312,Cc1n(C)cc[n+]1C[Si](C)(C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,314.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
313,CCC[n+]1c(C)cc(C)n1C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,290.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
314,CCCCCCCCn1cc[n+](C)n1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,248.5,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
315,CCCCCCCCCCn1cc[n+](C)n1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,274.8,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
316,CCCCCCCCCCCCn1cc[n+](C)n1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,290.6,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
317,C[n+]1nn(Cc2ccccc2)cc1-c1ccccc1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,354.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
318,CCCCCCc1cn(n[n+]1C)-c1ccccc1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,344.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
319,CCCCCCCCCCn1c[n+](C)cn1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,276.1,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
320,CCCCCCCCCCCCn1c[n+](C)cn1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,293.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
321,CC[n+]1ccccc1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,303.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
322,CCC[n+]1ccccc1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,317.6,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
323,CCCC[n+]1ccccc1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,299.1,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
324,CCCCC[n+]1ccccc1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,272.8,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
325,CCCCCC[n+]1ccccc1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,274.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
326,CCCCCCC[n+]1ccccc1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,272.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
327,CCCCCCCC[n+]1ccccc1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,261.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
328,CCCCCCCCCC[n+]1ccccc1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,274.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
329,C(c1ccccc1)[n+]1ccccc1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,279.6,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
330,C(C1CCCCC1)[n+]1ccccc1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,314.9,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
331,CCC[n+]1cccc(C)c1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,273.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
332,CCCC[n+]1ccc(C)cc1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,287.3,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
333,CCCCCCCC[n+]1ccc(C)cc1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,280.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
334,CCCCOC(=O)c1ccc[n+](CCCC)c1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,288.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
335,N#CC[n+]1ccccc1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,317.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
336,CC[n+]1ccccc1C#N,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,310.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
337,CC[n+]1cccc(c1)C#N,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,346.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
338,CC[n+]1ccc(cc1)C#N,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,307.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
339,CCCCCC[n+]1ccc(cc1)C#N,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,281.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
340,CCCCCCCC[n+]1cccc(c1)C#N,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,287.9,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
341,CCCCCCCC[n+]1ccc(cc1)C#N,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,303.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
342,CCCCCC[n+]1ccc(N(C)C)c(C)c1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,271.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
343,CC[n+]1cccc(c1)C(F)(F)F,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,301.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
344,CC[n+]1ccc(cc1)C(F)(F)F,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,302.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
345,CCCCCC[n+]1cccc2ccccc12,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,317.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
346,CCCC[n+]1ccc2ccccc2c1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,321.0,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
347,Cc1cc2cccc[n+]2cc1C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,323.6,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
348,CCc1cc2cccc[n+]2cc1CC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,333.7,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
349,CCOC1=[N+](C)CCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,311.6,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
350,CC[N+]1=C(CCC1)OC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,312.6,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
351,CCOC1=[N+](CC)CCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,302.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
352,CCOC1=[N+](C)CCCCC1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,317.6,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
353,CC[NH3+],FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,321.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
354,C[NH+](C)C,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,357.4,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
355,CC[NH+](CC)CC,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,276.2,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
